2559	ActivityInfo	Learn addition with decimal numbers.
2571	ActivityInfo	Learn subtraction with decimal numbers.
2586	ActivityInfo	Represent the number corresponding to the given digit.
2600	ActivityInfo	Learn to represent a quantity of objects.
2612	ActivityInfo	Learn subtraction with small numbers.
2621	ActivityInfo	Move animals to their homes using a left click or right click on your mouse.
2625	ActivityInfo	Determine if a hand is a right or a left hand.
2639	ActivityInfo	Find the words with the given letter.
2647	ActivityInfo	Turn off all the lights.
2661	ActivityInfo	Read about some key events in the life of the braille system inventor, and remember their chronological order.
2679	ActivityInfo	Calculate how many stars are under the magic hat.
2695	ActivityInfo	Count how many stars are under the magic hat.
2709	ActivityInfo	Help Tux get out of this maze.
2718	ActivityInfo	Guide Tux out of the invisible maze.
2725	ActivityInfo	Help Tux get out of this maze (moves are relative).
2731	ActivityInfo	Reproduce a sound sequence.
2739	ActivityInfo	Flip the cards to find the uppercase and lowercase of the same letter, playing against Tux.
2748	ActivityInfo	Flip the cards to find the uppercase and lowercase of the same letter.
2750	ActivityInfo	Flip the cards to match a number with a picture.
2762	ActivityInfo	Flip the cards to match an operation with its result, playing against Tux.
2777	ActivityInfo	Flip the cards to match an operation with its result.
2779	ActivityInfo	Flip the cards to match an addition or a subtraction with its result, playing against Tux.
2784	ActivityInfo	Flip the cards to match an addition or a subtraction with its result.
2786	ActivityInfo	Flip the cards to match an addition with its result, playing against Tux.
2800	ActivityInfo	Flip the cards to match an addition with its result.
2802	ActivityInfo	Flip the cards to match a division with its result, playing against Tux.
2817	ActivityInfo	Flip the cards to match a division with its result.
2820	ActivityInfo	Flip the cards to match a subtraction with its result, playing against Tux.
2834	ActivityInfo	Flip the cards to match a subtraction with its result.
2836	ActivityInfo	Flip the cards to match a multiplication or a division with its result, playing against Tux.
2841	ActivityInfo	Flip the cards to match a multiplication or a division with its result.
2843	ActivityInfo	Flip the cards to match a multiplication with its result, playing against Tux.
2858	ActivityInfo	Flip the cards to match a multiplication with its result.
2860	ActivityInfo	Flip the cards to match the sound pairs, playing against Tux.
2864	ActivityInfo	Flip the cards to match the sound pairs.
2866	ActivityInfo	Flip the cards to find the matching pairs, playing against Tux.
2870	ActivityInfo	Flip the cards to match a numeral with its number name.
2895	ActivityInfo	Flip the cards to find the matching pairs.
2904	ActivityInfo	Select an activity to run it.
2994	ActivityInfo	Use the mousewheel to approach the rockwall and look for gold nuggets.
3012	ActivityInfo	Find the missing letter to complete the word.
3020	ActivityInfo	Practice money usage.
3032	ActivityInfo	Practice money usage by giving Tux his change.
3037	ActivityInfo	Practice money usage including cents.
3040	ActivityInfo	Communicate with the International Morse code.
3061	ActivityInfo	Put each item at the same place as in the given example.
3072	ActivityInfo	A generic activity for multiple-choice questions.
3079	ActivityInfo	Play the game Nine men's morris against Tux.
3095	ActivityInfo	Play the game Nine men's morris with a friend.
3098	ActivityInfo	Learn the names of the notes, in bass and treble clef.
3109	ActivityInfo	Select the numbers one after the other according to the numerical sequence.
3113	ActivityInfo	Move the helicopter to catch the clouds having even or odd numbers.
3132	ActivityInfo	Arrange the given letters in alphabetical order or in reverse alphabetical order as requested.
3146	ActivityInfo	Arrange the given events in their chronological order.
3153	ActivityInfo	Arrange the given numbers in ascending or descending order as requested.
3172	ActivityInfo	Arrange the given words to form a meaningful sentence.
3180	ActivityInfo	Play the Oware strategy game against Tux.
3188	ActivityInfo	Play the Oware strategy game with a friend.
3190	ActivityInfo	Drag and Drop the pieces to rebuild the original paintings.
3216	ActivityInfo	Follow the given directions to help Tux reach the target.
3225	ActivityInfo	Move Tux along the path to reach the target.
3233	ActivityInfo	Remove all the pieces in the correct order until only one remains.
3240	ActivityInfo	Double click or double tap on any side of the goal in order to score.
3245	ActivityInfo	Find the differences between the two pictures.
3251	ActivityInfo	Learn how the piano keyboard works, and how notes are written on a musical staff.
3352	ActivityInfo	Move the helicopter to catch the clouds in the correct order.
3360	ActivityInfo	Read the score, and then play it on the keyboard.
3371	ActivityInfo	Follow the rhythm accurately.
3388	ActivityInfo	Find the boy's position in relation to the box.
3411	ActivityInfo	Program the path to help Tux catch the fish.
3447	ActivityInfo	Rebuild the train model at the top of the screen.
3458	ActivityInfo	Read a list of words and say if a given word is in it.
3465	ActivityInfo	Read a vertical list of words and say if a given word is in it.
3468	ActivityInfo	Draw perfectly the given image on the empty grid.
3478	ActivityInfo	Reproduce the image symmetrically on the empty grid.
3484	ActivityInfo	Tux has come back from fishing on his boat. Bring the electrical system back up so he can have light in his home.
3497	ActivityInfo	Tux is hungry. Help him find fish by counting to the correct ice spot.
3507	ActivityInfo	Learn to read and write Roman numerals.
3524	ActivityInfo	Drag and Drop some weights to balance the scales.
3536	ActivityInfo	Drag and Drop some masses to balance the scales and calculate the weight.
3575	ActivityInfo	Try to split the pieces of candy between a given number of children.
3634	ActivityInfo	Create your own drawing.
3639	ActivityInfo	Use the various digital painting tools to draw images.
3678	ActivityInfo	Count the number of dots on the dice before it reaches the ground.
3700	ActivityInfo	Count the number of dots on the domino before it reaches the ground.
3718	ActivityInfo	Learn about the solar system.
3919	ActivityInfo	Drive the submarine to the end point.
3955	ActivityInfo	Solve the Sudoku.
3964	ActivityInfo	Tux has hidden several items. Find them in the correct order.
3970	ActivityInfo	Move the objects to reproduce the given shape.
3974	ActivityInfo	Throw darts at a target and count your score.
3984	ActivityInfo	Swap the numbers to create pairs equal to ten and input the answer of the final sum.
3991	ActivityInfo	Find the ten's complement of each number.
4000	ActivityInfo	Swap the numbers to create pairs equal to ten.
4007	ActivityInfo	Use a ten's complement to simplify the operation.
4015	ActivityInfo	Place three marks in a row.
4022	ActivityInfo	Remove the red car from the parking lot through the gate on the right.
4025	ActivityInfo	Solve the given addition.
4042	ActivityInfo	Solve the given subtraction.
4069	ActivityInfo	Tux has come back from fishing on his boat. Bring the water system back up so he can take a shower.
4084	ActivityInfo	Type the falling words before they reach the ground.
