271	Gõ phím bất kỳ trên bàn phím.\n    Chữ cái, chữ số và các phím ký tự khác sẽ hiện ký tự tương ứng lên màn hình.\n    Nếu có giọng đọc tương ứng thì sẽ phát ra, nếu không thì phát tiếng bíp.\n    Các phím còn lại chỉ phát tiếng bấm.\n    
276	Màn hình chia làm 3 phần:
284	Kéo để di chuyển một mảnh ghép. Dùng nút xoay nếu cần. Muốn khó hơn thì vào hoạt động Tangram.
289	Cứ gõ trên bàn phím thật hoặc bàn phím ảo như khi soạn thảo văn bản.\n    Bấm nút 'Tiêu đề' thì chữ to lên. Tương tự, nút 'tiêu đề phụ' cho chữ to vừa. Bấm 'đoạn văn' thì bỏ hết định dạng.
308	Ở vùng chính có một nhóm đồ vật. Ở khung bên cạnh có một nhóm đồ vật khác. Mỗi món ở khung bên cạnh ứng với một món ở vùng chính theo một liên hệ nào đó. Hãy kéo từng món từ khung bên cạnh về đúng chỗ ở vùng chính.
313	Hoàn thành bức tranh bằng cách kéo từng mảnh bên cạnh về đúng chỗ của nó.
333	Đưa quả bóng tới cửa. Cẩn thận đừng để bóng rơi xuống hố. Các nút chạm có đánh số trong hộp phải được chạm đúng thứ tự thì cửa mới mở. Con nghiêng máy để làm bóng lăn. Trên máy tính thì dùng phím mũi tên thay cho việc nghiêng máy.
362	Bấm cùng lúc phím mũi tên trái và phải để quả bóng đi thẳng. Trên màn hình cảm ứng thì phải chạm hai bàn tay cùng lúc.
373	Bấm vào biểu tượng quả bi để chọn số bi, rồi bấm nút Đồng ý để thả bi vào lỗ. Con thắng nếu Tux là người phải đặt quả bi cuối cùng. Muốn Tux đi trước thì cứ bấm vào bạn ấy.
375	Bấm vào biểu tượng quả bi để chọn số bi, rồi bấm nút Đồng ý để thả bi vào lỗ. Con thắng nếu bạn của con là người phải đặt quả bi cuối cùng.
380	Bật đúng những bóng đèn thể hiện số nhị phân của số thập phân đã cho. Làm xong thì bấm Đồng ý.
403	Màn hình chia làm 3 phần: một ô chữ nổi bấm được, một dòng chỉ dẫn cho biết phải tạo ký tự nào, và ở phía trên là bảng ký tự chữ nổi để tra cứu. Mỗi cấp dạy một bộ 10 ký tự.
423	Tạo các ô chữ nổi cho những chữ cái trên tấm biển. Cần giúp thì bấm vào biểu tượng ô chữ nổi màu xanh để xem bảng tra.
428	Chọn một số trong danh sách rồi bấm vào ô cần điền trên lưới. Mỗi số chỉ được xuất hiện một lần trên mỗi hàng và mỗi cột. Lồng là nhóm các ô kèm thông tin về cách điền chúng. Lồng có nhiều hơn một ô thì cho sẵn một kết quả và một dấu phép tính: đem tất cả các số trong lồng ghép lại bằng dấu phép tính đó thì phải ra đúng kết quả. Lồng chỉ có một ô thì cho luôn số cần điền.
438	Đọc yêu cầu rồi chọn đúng ngày trên lịch, sau đó bấm nút Đồng ý để kiểm tra câu trả lời.
496	Con phụ trách âu thuyền. Hãy mở cổng và cửa nước theo đúng thứ tự để Tux đi qua được cả hai chiều.
507	Đọc kỹ chỉ dẫn rồi kéo thả các món theo đúng yêu cầu.
584	Cờ đam chơi giữa hai người ngồi hai bên bàn cờ. Một bên quân sẫm, bên kia quân sáng. Hai bên đi lần lượt. Không ai được đi quân của đối phương. Một nước đi là chuyển một quân theo đường chéo sang ô trống liền kề. Nếu ô liền kề đó có quân đối phương mà ô ngay sau nó còn trống thì được nhảy qua để ăn quân đó (quân bị ăn bỏ khỏi bàn cờ).\nChỉ dùng các ô sẫm màu trên bàn cờ. Quân chỉ đi chéo vào ô trống. Ăn quân là bắt buộc. Ai hết quân, hoặc bị chặn không đi được nữa, là thua.\nKhi một quân thường tới được hàng cuối cùng bên phía đối phương thì thành quân vua, được đánh dấu bằng cách chồng thêm một quân lên trên, và có thêm quyền đi lùi. Nếu trên một đường chéo có quân ăn được, quân vua đi bao xa cũng được dọc đường chéo đó, và ăn được quân đối phương ở xa bằng cách nhảy tới bất kỳ ô trống nào ngay sau quân ấy.
592	Cờ đam chơi giữa hai người ngồi hai bên bàn cờ. Một bên quân sẫm, bên kia quân sáng. Hai bên đi lần lượt. Không ai được đi quân của đối phương. Một nước đi là chuyển một quân theo đường chéo sang ô trống liền kề. Nếu ô liền kề đó có quân đối phương mà ô ngay sau nó còn trống thì được nhảy qua để ăn quân đó (quân bị ăn bỏ khỏi bàn cờ).\nChỉ dùng các ô sẫm màu trên bàn cờ. Quân chỉ đi chéo vào ô trống. Ăn quân là bắt buộc. Ai hết quân, hoặc bị chặn không đi được nữa, là thua.\nKhi một quân thường tới được hàng cuối cùng bên phía đối phương thì thành quân vua, được đánh dấu bằng cách chồng thêm một quân lên trên, và có thêm quyền đi lùi. Nếu trên một đường chéo có quân ăn được, quân vua đi bao xa cũng được dọc đường chéo đó, và ăn được quân đối phương ở xa bằng cách nhảy tới bất kỳ ô trống nào ngay sau quân ấy.\n
596	Trong hoạt động này con làm quen với cờ vua bằng cách đấu với máy. Chọn một quân thì máy hiện ra những ô quân đó đi được, nhờ vậy trẻ hiểu cách đi của từng quân. Ở cấp đầu, máy đi hoàn toàn ngẫu nhiên để trẻ dễ thắng hơn. Cấp càng cao thì máy chơi càng giỏi. Con dùng các nút mũi tên để tự chọn cấp độ.\n\nCon chiếu hết nhanh hơn nếu theo mấy nguyên tắc đơn giản sau:\n    Cố dồn vua đối phương vào góc.\n<b>Giải thích</b>: như vậy vua đối phương chỉ còn 3 hướng đi thay vì 8 hướng như khi ở vị trí đẹp.\n    'Giăng bẫy'. Dùng quân tốt làm mồi.\n<b>Giải thích</b>: như vậy con dụ được đối phương ra khỏi thế trận an toàn của họ.\n    Đủ kiên nhẫn.\n<b>Giải thích</b>: đừng vội, hãy kiên nhẫn. Cho mình chút thời gian suy nghĩ và đoán trước nước đi của đối phương, để bắt được quân của họ hoặc giữ quân mình khỏi bị tấn công.
611	Trong hoạt động này con làm quen với cờ vua bằng cách đấu với một người bạn. Chọn một quân thì máy hiện ra những ô quân đó đi được, nhờ vậy trẻ hiểu cách đi của từng quân.\n\nCon chiếu hết nhanh hơn nếu theo mấy nguyên tắc đơn giản sau:\n    Cố dồn vua đối phương vào góc.\n<b>Giải thích</b>: như vậy vua đối phương chỉ còn 3 hướng đi thay vì 8 hướng như khi ở vị trí đẹp.\n    'Giăng bẫy'. Dùng quân tốt làm mồi.\n<b>Giải thích</b>: như vậy con dụ được đối phương ra khỏi thế trận an toàn của họ.\n    Đủ kiên nhẫn.\n<b>Giải thích</b>: đừng vội, hãy kiên nhẫn. Cho mình chút thời gian suy nghĩ và đoán trước nước đi của đối phương, để bắt được quân của họ hoặc giữ quân mình khỏi bị tấn công.
615	Trong hoạt động này con làm quen với cờ vua bằng cách chỉ chơi phần tàn cuộc. Chọn một quân thì máy hiện ra những ô quân đó đi được, nhờ vậy trẻ hiểu cách đi của từng quân.\n\nCon chiếu hết nhanh hơn nếu theo mấy nguyên tắc đơn giản sau:\n    Cố dồn vua đối phương vào góc.\n<b>Giải thích</b>: như vậy vua đối phương chỉ còn 3 hướng đi thay vì 8 hướng như khi ở vị trí đẹp.\n    'Giăng bẫy'. Dùng quân tốt làm mồi.\n<b>Giải thích</b>: như vậy con dụ được đối phương ra khỏi thế trận an toàn của họ.\n    Đủ kiên nhẫn.\n<b>Giải thích</b>: đừng vội, hãy kiên nhẫn. Cho mình chút thời gian suy nghĩ và đoán trước nước đi của đối phương, để bắt được quân của họ hoặc giữ quân mình khỏi bị tấn công.
620	Sắp các bức tranh thành một câu chuyện có đầu có đuôi. Kéo tranh từ khung bên cạnh về các chấm tương ứng, rồi bấm nút Đồng ý để kiểm tra câu trả lời.
683	Một chữ cái được đọc lên. Bấm vào đúng chữ đó ở vùng chính. Muốn nghe lại thì bấm vào biểu tượng cái miệng.
694	Vẽ bức tranh bằng cách bấm lần lượt vào từng điểm. Mỗi lần chọn một điểm thì điểm xanh tiếp theo hiện ra. Con có thể bấm rồi kéo từ điểm này sang điểm kia, hoặc bấm từng điểm một.
699	Bắt hết đàn cá đang bơi bằng cách bấm hoặc chạm ngón tay vào chúng.
707	Chỉnh đồng hồ về đúng giờ đã cho. Kéo từng kim để chỉnh đơn vị tương ứng.
722	Hoạt động này dạy cách pha các màu sơn cơ bản (pha trừ).
741	Hoạt động này dạy cách pha các màu ánh sáng cơ bản (pha cộng).
748	Nghe tên màu rồi bấm vào chú vịt đúng màu đó.
767	Chọn một cặp số trong danh sách. Rồi chọn dấu so sánh đúng cho cặp đó. Khi mọi dòng đều đã có dấu, bấm nút Đồng ý để kiểm tra câu trả lời.
788	Ở chế độ theo mẫu, mỗi cấp có một hình mẫu để vẽ lại hoặc lấy ý tưởng. Ở chế độ tự do, con vẽ thoải mái và tự chỉnh cỡ khung vẽ cùng khoảng cách lưới trong menu cài đặt compa.
862	Di chuyển các món trong khung xanh cho khớp vị trí ở khung mẫu. Muốn chọn một món thì cứ bấm vào nó. Cạnh cần cẩu có bốn mũi tên để dịch chuyển món đang chọn. Con cũng vuốt lên, xuống, trái, phải để dịch chuyển món đang chọn.
875	Tìm một chi tiết của bức tranh ở khung bên cạnh rồi kéo nó về đúng chỗ trên tranh.
