1120	Petra là thành phố cổ và di chỉ khảo cổ ở tỉnh Ma'an phía nam Jordan, nổi tiếng với lối kiến trúc đục thẳng vào đá và hệ thống dẫn nước. Có thể được lập từ năm 312 trước Công nguyên làm kinh đô của người Nabataea gốc Ả Rập, Petra là biểu tượng của Jordan và cũng là điểm du lịch đông khách nhất nước này.
1121	Taj Mahal, Ấn Độ
1122	Taj Mahal là lăng mộ bằng đá cẩm thạch trắng nằm bên bờ nam sông Yamuna, thuộc thành phố Agra của Ấn Độ. Công trình do hoàng đế Mughal Shah Jahan cho xây năm 1632 để đặt mộ người vợ ông yêu quý nhất trong ba người, bà Mumtaz Mahal.
1123	Taj Mahal
1124	Bảy kỳ quan mới của thế giới.
1125	Bấm vào vị trí của công trình được nêu.
1126	Đền Vàng
1127	Sri Harimandir Sahib, quen gọi là Đền Vàng ở Amritsar, là một trong những thánh địa được tôn kính nhất của đạo Sikh. Đền được dựng lên làm nơi thờ phụng để đàn ông và phụ nữ thuộc mọi tầng lớp, mọi tôn giáo đều được thờ Chúa như nhau.
1128	Hawa Mahal
1129	Hawa Mahal là một cung điện ở Jaipur, Ấn Độ. Sở dĩ có tên như vậy vì nó vốn là một bức tường chắn cao để phụ nữ trong hoàng tộc xem hội hè ngoài phố mà người bên ngoài không nhìn thấy. Xây bằng sa thạch đỏ và hồng, cung điện nằm ở rìa Cung Thành và nối liền với khu zenana, tức khu ở của phụ nữ.
1130	Cổng Ấn Độ
1131	Cổng Ấn Độ là một trong những địa danh độc đáo nhất của Ấn Độ, nằm ở thành phố Mumbai. Công trình đồ sộ này được xây năm 1924. Nằm ở mũi Apollo Bunder, cổng nhìn ra cảng Mumbai, giáp biển Ả Rập thuộc quận Colaba. Cổng Ấn Độ đánh dấu cảng chính của Ấn Độ và là điểm tham quan lớn với những ai lần đầu đặt chân tới nước này.
1132	Đại Bảo tháp
1133	Đại Bảo tháp ở Sanchi là công trình đá cổ nhất Ấn Độ, ban đầu do hoàng đế Ashoka Đại đế cho xây vào thế kỷ 3 trước Công nguyên. Lõi của nó là một khối gạch hình bán cầu đơn giản dựng trên xá lợi của Đức Phật. Trên đỉnh có chatra, một cấu trúc hình lọng tượng trưng cho địa vị cao, để tôn kính và che chở xá lợi.
1134	Hang động Ajanta
1135	Hang động Ajanta gồm khoảng 29 hang Phật giáo đục vào đá, có niên đại từ thế kỷ 2 trước Công nguyên tới khoảng năm 480, ở huyện Aurangabad bang Maharashtra, Ấn Độ. Trong hang có tranh vẽ và tượng đá được xem là những mẫu mực đẹp nhất còn lại của nghệ thuật Ấn Độ cổ, đặc biệt là các bức tranh diễn tả cảm xúc qua cử chỉ, tư thế và hình khối. Từ năm 1983, quần thể hang là Di sản Thế giới của UNESCO.
1136	Đền Mặt Trời Konark
1137	Đền Mặt Trời Konark là ngôi đền Hindu thế kỷ 13 thờ thần Mặt Trời. Có hình một cỗ xe ngựa khổng lồ, ngôi đền nổi tiếng với những hình chạm đá tinh xảo phủ kín toàn bộ công trình.
1138	Cung điện Mysore
1139	Cung điện Mysore, hay cung điện Maharaja Mysore, là một trong những công trình lớn và tráng lệ nhất Ấn Độ. Còn gọi là Amba Vilas, cung điện nằm giữa lòng thành phố Mysore. Công trình ban đầu do các vua Wodeyar xây vào thế kỷ 14.
1140	Charminar
1141	Charminar ở Hyderabad được Mohammed Quli Qutab Shah cho xây năm 1591 để đánh dấu ngày thành phố hết dịch bệnh. Từ khi có Charminar, nhắc tới Hyderabad gần như là nhắc tới công trình này. Charminar là một công trình đồ sộ và bề thế với bốn ngọn tháp.
1142	Đài tưởng niệm Victoria
1143	Đài tưởng niệm Victoria được xây để ghi dấu thời kỳ cực thịnh của Đế quốc Anh ở Ấn Độ. Đây là đỉnh cao kiến trúc của thành phố Kolkata, kết hợp những gì đẹp nhất của kiến trúc Anh và kiến trúc Mughal. Đài được xây bằng đá cẩm thạch trắng Makrana.
1144	Rang Ghar
1145	Rang Ghar là toà nhà hai tầng, từng là khán đài hoàng gia nơi các vua và quý tộc Ahom xem chọi trâu và các trò thi đấu khác ở Rupahi Pathar - nhất là trong dịp lễ hội Rongali Bihu tại kinh đô Rangpur của người Ahom.
1146	Qutub Minar
1147	Qutub Minar cao 74 mét, là tháp gạch cao nhất thế giới và là tháp cao thứ hai Ấn Độ sau Fateh Burj ở Mohali. Cùng các công trình cổ và trung đại xung quanh, nó hợp thành quần thể Qutb, một Di sản Thế giới của UNESCO. Tháp nằm ở khu Mehrauli của Delhi, xây bằng sa thạch đỏ và đá cẩm thạch.
1148	Công trình nổi tiếng của Ấn Độ
1149	Bấm vào vị trí của công trình được nêu.
1150	Mont-Saint-Michel
1151	Mont Saint-Michel là hòn đảo đá ở vùng Normandy, nơi cửa sông Couesnon, gần thành phố Avranches. Điểm cao nhất đảo là chóp tháp chuông tu viện, cao 170 mét so với mực nước biển. Hiện chỉ còn chưa tới 50 người sống trên đảo. Điều đặc biệt ở Mont Saint-Michel là đảo bị nước bao quanh hoàn toàn và chỉ đi vào được lúc thuỷ triều xuống.
1152	Thành cổ Carcassonne
1153	Với hơn 4 triệu khách mỗi năm, Carcassonne là một trong những điểm du lịch danh giá nhất nước Pháp, ngang với Mont Saint Michel và Nhà thờ Đức Bà Paris. Là Di sản Thế giới của UNESCO từ năm 1997, Carcassonne là hình ảnh kiến trúc trung cổ đầy ấn tượng, nằm trên mỏm đá cao nhìn xuống sông Aude, phía đông nam thành phố mới.
1154	Nhà thờ lớn Reims
1155	Xét về quy mô, nhà thờ Reims là một công trình phi thường: được thiết kế để chứa đám đông rất lớn, nhà thờ có diện tích 6650 m2 và dài 122m. Là kiệt tác nghệ thuật Gothic và là nơi làm lễ đăng quang của các vua Pháp, nhà thờ được UNESCO công nhận Di sản Thế giới từ năm 1991. Thánh địa du lịch của vùng Champagne này đón 1.500.000 khách mỗi năm.
1156	Cầu máng Pont du Gard
1157	Pont du Gard được xây ngay trước Công nguyên để đưa cống dẫn nước của thành Nîmes (dài gần 50 km) vượt qua sông Gardon. Các kiến trúc sư và kỹ sư thuỷ lợi La Mã thiết kế cây cầu cao gần 50 m, gồm ba tầng, tầng dài nhất 275 m, đã tạo ra một kiệt tác vừa về kỹ thuật vừa về nghệ thuật.
1158	Đấu trường Arles
1159	Nhà hát vòng La Mã này có từ thế kỷ 1 trước Công nguyên, thời cổ đại vốn là nơi đấu sĩ giao chiến và đua xe ngựa. Sau nhiều lần sửa đổi, cuối cùng nó được trùng tu vào thế kỷ 19.
1160	Lâu đài Chambord
1161	Lộng lẫy, uy nghi, đồ sộ, xa hoa - chừng ấy tính từ đã đủ tả hết vẻ tráng lệ của Chambord chưa? Lâu đài lớn nhất thung lũng Loire quả thật đầy bất ngờ với ai may mắn được đi khám phá. Công trình kiến trúc phi thường này rõ ràng không chỉ là một lâu đài: đó là giấc mơ của một ông vua đã thành hiện thực.
1162	Rocamadour
1163	Đi đường từ Cahors tới, Rocamadour bỗng hiện ra bám chênh vênh vào vách đá phía trên hẻm núi Alzou. Là một trong những ngôi làng nổi tiếng nhất châu Âu, Rocamadour trông như thách thức cả trọng lực. Toà thành đức tin cheo leo ấy được gói gọn trong câu nói cổ của dân địa phương: "nhà trên sông, nhà thờ trên nhà, đá trên nhà thờ, lâu đài trên đá".
1164	Cung điện Giáo hoàng
1165	Điểm đến nổi bật nhất của Avignon là Palais des Papes (Cung điện Giáo hoàng), một toà thành rộng lớn có giá trị lịch sử, tôn giáo và kiến trúc rất lớn. Đây là một trong những công trình Gothic trung cổ lớn và quan trọng nhất châu Âu.
