4177	<b>Xin cảm ơn đội ngũ dịch thuật:</b> %1
4178	Cài đặt %1
4179	Cài đặt
4180	Thiết lập %1
4181	Bộ dữ liệu
4182	Tuỳ chọn
4183	Huỷ
4184	Lưu
4185	Lưu và bắt đầu
4186	Tác giả:
4187	Cần biết trước:
4188	Mục tiêu:
4189	Hướng dẫn:
4190	Ghi công:
4191	Nhóm:
4192	Chấm tròn
4193	Chữ số Ả Rập
4194	Chữ số La Mã
4195	Hình ảnh
4196	Đang tải về...
4197	Chạy nền
4198	Dừng
4199	Lỗi tải về (mã %1): %2
4200	Tải về xong. Các tệp dữ liệu đã sẵn sàng.
4201	Hãy mở lại hoạt động đang chơi.
4202	Dữ liệu trên máy bạn đã là mới nhất.
4203	Người dùng đã huỷ việc tải về
4204	Không tạo được thư mục chứa dữ liệu
4205	Không mở được tệp đích %1
4206	Tệp Contents sai định dạng
4207	Địa chỉ %1 không tồn tại.
4208	Mã kiểm tra của tệp tải về không khớp: %1
4209	Không tìm thấy giọng đọc cho %1.
4210	Không tìm thấy dữ liệu cho %1.
4211	Đã xoá tệp!
4212	Đồng ý
4213	Không xoá được tệp!
4214	Đã có tệp trùng tên. Bạn có muốn thay thế không?
4215	Có
4216	Không
4217	Bạn có thật sự muốn xoá tệp này không?
4218	Đã lưu xong!
4219	Nhập tên tệp
4220	Tìm
4221	Lưu
4222	Mở
4223	Xoá
4224	Mở thư mục
4225	Trước
4226	Tiếp
4227	Bỏ qua
4228	Bắt đầu
4229	Theo hệ thống
4230	Ngôn ngữ của GCompris
4231	Chạy GCompris với con trỏ chuột mặc định của hệ thống.
4232	Chạy GCompris không có con trỏ chuột (chế độ màn hình cảm ứng).
4233	Chạy GCompris ở chế độ toàn màn hình.
4234	Chạy GCompris ở chế độ cửa sổ.
4235	Chạy GCompris có bật âm thanh.
4236	Chạy GCompris không có âm thanh.
4237	Tắt chế độ kiosk (mặc định).
4238	Bật chế độ kiosk.
4239	Dùng bộ kết xuất phần mềm thay cho openGL (chậm hơn nhưng chạy được với mọi card đồ hoạ). Đã lỗi thời, hãy dùng --renderer=software.
4240	Dùng bộ kết xuất openGL thay cho phần mềm (nhanh hơn nhưng có thể lỗi tuỳ card đồ hoạ). Đã lỗi thời, hãy dùng --renderer=opengl.
4241	Chọn bộ kết xuất (opengl, software, Direct3D11, Direct3D12, Metal).
4242	Chỉ định hoạt động khi mở GCompris.
4243	In ra toàn bộ hoạt động hiện có.
4244	Chỉ định khoảng độ khó của hoạt động cho phiên chơi. Một giá trị (2) hoặc một khoảng (3-6). Giá trị từ 1 tới 6.
4245	Chỉ định cấp độ bắt đầu của hoạt động. Chỉ dùng kèm tuỳ chọn --launch.
4246	Chạy chuỗi hoạt động ghi trong tệp json.
4247	Chỉ định ngôn ngữ khi mở GCompris.
4248	Ẩn nút Trang chủ trên thanh công cụ.
4249	Hiện nút Trang chủ trên thanh công cụ (mặc định).
4250	Bạn có muốn tự động tải về hoặc cập nhật các gói dữ liệu sau mỗi khi mở GCompris không?
4251	Giọng đọc cho ngôn ngữ của bạn
4252	Bộ ảnh từ vựng đầy đủ
4253	Nhạc nền
4254	Có
4255	Không
4256	Một số hoạt động đã có bộ dữ liệu mới. Bạn có muốn đặt lại phần chọn bộ dữ liệu của chúng không?
4257	Áp dụng
4258	Huỷ
4259	Chào mừng bạn đến với GCompris!
4260	Đây là lần đầu bạn chạy GCompris.
4261	Bạn nên kiểm tra lại phần cài đặt, nhất là ngôn ngữ đã đúng chưa. Vào hộp thoại Cài đặt để làm việc này.
4262	Chúc bạn chơi vui!
4263	Ngôn ngữ hiện tại của bạn là %1 (%2).
4264	GCompris vừa được cập nhật! Đây là những thay đổi mới:<br/>
4265	Những hoạt động sau không còn bộ dữ liệu nào đang bật! Toàn bộ bộ dữ liệu của chúng sẽ được bật lại.
4266	Bạn có muốn kết nối tới máy chủ %1 không?
4267	Máy chủ %1 từ chối mật khẩu
4268	Đồng ý
4269	Chọn tên của bạn
4270	Hãy chọn tên của bạn trong danh sách, hoặc bấm huỷ.
4271	Nhập mật khẩu của bạn
4272	Mình sẵn sàng
4273	Trước
4274	Tiếp
4275	Bỏ qua
4276	Bắt đầu
